ev;honap;nap;ora;homerseklet;szelsebesseg;paratartalom
2013;12;20;2;-2,8;10,8353;0,96
2013;12;20;3;-2,8;6,5849;0,96
2013;12;20;4;-2,85;6,2629;0,96
2013;12;20;5;-2,82222222222222;9,4668;0,92
2013;12;20;6;-2,82222222222222;4,991;0,92
2013;12;20;7;-3,83333333333333;7,6314;0,99
2013;12;20;8;-2,82222222222222;9,2414;0,92
2013;12;20;9;-2,82222222222222;11,0124;0,93
2013;12;20;10;-2,87777777777778;5,0876;0,93
2013;12;20;11;-2,24444444444444;4,83;0,96
2013;12;20;12;-2,22222222222222;8,0983;0,96
2013;12;20;13;-1,12222222222222;4,4919;0,94
2013;12;20;14;-1,11111111111111;7,8246;0,92
2013;12;20;15;-1,11111111111111;9,0643;1
2013;12;20;16;-0,950000000000001;7,0035;0,92
2013;12;20;17;-2,2;4,186;1
2013;12;20;18;-2,71111111111111;7,5348;1
2013;12;20;19;-2,5;4,4919;0,93
2013;12;20;20;-2,15;0,1288;0,96
2013;12;20;21;-2,12777777777778;11,27;0,96
2013;12;20;22;-1,62222222222222;2,9141;0,96
2013;12;20;23;-1,08888888888889;10,8836;0,96
2013;12;21;0;-1,13333333333333;10,5133;0,96
2013;12;21;1;-1,41666666666667;5,6833;0,96
2013;12;21;2;-1,59444444444444;7,3577;0,96
2013;12;21;3;-1,15555555555555;6,4883;0,96
2013;12;21;4;-1,2;10,465;0,96
2013;12;21;5;-2,17222222222222;5,4096;1
2013;12;21;6;-2,15;0,6601;0,96
2013;12;21;7;-1,88333333333333;5,8443;0,99
2013;12;21;8;-2,2;3,0751;0,96
2013;12;21;9;-1,03888888888889;0,2898;0,99
2013;12;21;10;1,16666666666667;3,0429;0,92
2013;12;21;11;2,38888888888889;4,6851;0,91
2013;12;21;12;2,91666666666667;0,3059;0,95
2013;12;21;13;3,87777777777778;0,8372;0,89
2013;12;21;14;4,02777777777778;7,3899;0,81
2013;12;21;15;2,45;9,2253;0,84
2013;12;21;16;0,46111111111111;8,6779;0,91
2013;12;21;17;-1,04444444444444;11,0446;0,92
2013;12;21;18;-1,08888888888889;9,7083;0,92
2013;12;21;19;-0,177777777777778;10,9158;0,93
2013;12;21;20;-0,0499999999999999;11,0768;0,92
2013;12;21;21;-0,0944444444444454;11,0768;0,96
2013;12;21;22;-0,583333333333334;13,4757;0,96
2013;12;21;23;-1,06111111111111;13,8943;0,99
2013;12;22;0;-1,11111111111111;11,0446;0,96
2013;12;22;1;-1,61111111111111;13,6206;1
2013;12;22;2;-1,6;11,0768;0,96
2013;12;22;3;-2,10555555555556;13,8943;0,99
2013;12;22;4;-1,61111111111111;6,923;1
2013;12;22;5;-1,11111111111111;9,2575;0,92
2013;12;22;6;-1,11111111111111;4,83;0,99
2013;12;22;7;-1,16111111111111;7,4704;0,99
2013;12;22;8;-1,11111111111111;12,4936;0,99
2013;12;22;9;-0,0944444444444454;11,0768;1
2013;12;22;10;0,933333333333333;14,6832;0,99
2013;12;22;11;2,03888888888889;12,4614;1
2013;12;22;12;3,63888888888889;9,3702;0,93
2013;12;22;13;5,87777777777778;9,4024;0,78
2013;12;22;14;6,83333333333333;12,236;0,75
2013;12;22;15;6,91666666666667;7,6797;0,74
2013;12;22;16;4,23333333333333;7,8407;0,88
2013;12;22;17;2,75555555555556;10,465;0,89
2013;12;22;18;4,77222222222222;10,2718;0,87
2013;12;22;19;3,68888888888889;8,9999;0,9
2013;12;22;20;3,88333333333333;13,524;0,89
2013;12;22;21;4,35;6,118;0,83
2013;12;22;22;3,65555555555555;10,7065;0,84
2013;12;22;23;3,23888888888889;10,465;0,86
2013;12;23;0;3,17777777777778;10,5455;0,83
2013;12;23;1;3,01111111111111;10,2396;0,84
2013;12;23;2;2,68888888888889;10,5133;0,83
2013;12;23;3;1,62222222222222;10,3201;0,89
2013;12;23;4;0,577777777777777;9,9176;0,9
2013;12;23;5;0,116666666666667;10,4328;0,86
2013;12;23;6;1,18333333333333;8,9838;0,86
2013;12;23;7;1,06111111111111;10,1591;0,87
2013;12;23;8;2,2;9,0804;0,86
2013;12;23;9;2,77777777777778;11,6564;0,83
2013;12;23;10;3,78888888888889;8,6135;0,84
2013;12;23;11;6,06111111111111;9,016;0,76
2013;12;23;12;7,82222222222222;4,6851;0,71
2013;12;23;13;9,78888888888889;4,9588;0,64
2013;12;23;14;9,92222222222222;8,6135;0,62
2013;12;23;15;8,83333333333333;7,5992;0,71
2013;12;23;16;7,16111111111111;3,2361;0,8
2013;12;23;17;4,00555555555556;0,1288;0,92
2013;12;23;18;2,87222222222222;2,7531;0,89
2013;12;23;19;1,48333333333333;3,1878;0,93
2013;12;23;20;0,277777777777778;2,6404;0,92
2013;12;23;21;-1,78333333333333;3,22;0,96
2013;12;23;22;0,2;5,8443;0,99
2013;12;23;23;0,177777777777778;4,6368;1
2013;12;24;0;0,0999999999999998;3,0912;0,96
2013;12;24;1;-0,516666666666666;2,8658;0,99
2013;12;24;2;0,0722222222222236;3,1556;0,96
2013;12;24;3;-0,966666666666666;6,5527;0,99
2013;12;24;4;-1,45;6,0858;0,99
2013;12;24;5;-1,06111111111111;10,9802;1
2013;12;24;6;-1,17777777777778;11,27;0,93
2013;12;24;7;-1,18333333333333;10,2396;0,93
2013;12;24;8;-0,155555555555556;10,6904;0,92
2013;12;24;9;2,01666666666667;12,397;0,86
2013;12;24;10;4,6;13,5562;0,78
2013;12;24;11;7,06666666666667;14,0392;0,66
2013;12;24;12;8,70555555555556;19,9479;0,59
2013;12;24;13;9,95;16,3093;0,51
2013;12;24;14;11,0611111111111;20,6241;0,5
2013;12;24;15;9,88333333333333;16,9855;0,51
2013;12;24;16;7,20555555555555;14,4256;0,6
2013;12;24;17;4,88333333333333;15,1662;0,71
2013;12;24;18;3,84444444444445;13,7816;0,71
2013;12;24;19;1,55555555555555;11,0124;0,79
2013;12;24;20;1,13333333333333;11,0768;0,76
2013;12;24;21;1,59444444444444;13,685;0,76
2013;12;24;22;0,955555555555555;14,1197;0,77
2013;12;24;23;1,55;19,9318;0,76
2013;12;25;0;0,950000000000001;13,8943;0,76
2013;12;25;1;0,483333333333332;10,8997;0,78
2013;12;25;2;0,372222222222223;13,8782;0,76
2013;12;25;3;-0,599999999999999;14,0392;0,79
2013;12;25;4;-0,644444444444444;11,1895;0,81
2013;12;25;5;-0,183333333333332;17,5651;0,76
2013;12;25;6;-0,138888888888889;14,168;0,76
2013;12;25;7;-1,17222222222222;13,8621;0,83
2013;12;25;8;-0,155555555555556;14,0392;0,82
2013;12;25;9;2,11111111111111;14,1519;0,7
2013;12;25;10;3,87777777777778;16,1805;0,65
2013;12;25;11;7,13333333333334;20,3987;0,56
2013;12;25;12;8,8;21,8799;0,5
2013;12;25;13;9,88333333333333;22,7493;0,5
2013;12;25;14;9,88333333333333;17,4524;0,54
2013;12;25;15;8,83888888888889;17,1143;0,63
2013;12;25;16;7,77777777777778;19,32;0,7
2013;12;25;17;7,19444444444445;21,7511;0,72
2013;12;25;18;7,12777777777778;21,6867;0,71
2013;12;25;19;7,11111111111111;23,7797;0,72
2013;12;25;20;7,06666666666667;24,5042;0,72
2013;12;25;21;6,6;24,3754;0,71
2013;12;25;22;6,43888888888889;24,0051;0,72
2013;12;25;23;5,97222222222222;24,4881;0,74
2013;12;26;0;5,41666666666667;24,5042;0,74
2013;12;26;1;5,33333333333333;19,8674;0,75
2013;12;26;2;5,26111111111111;24,3432;0,74
2013;12;26;3;4,72777777777778;19,8996;0,77
2013;12;26;4;5,63888888888889;25,1482;0,73
2013;12;26;5;4,79444444444445;27,4022;0,77
2013;12;26;6;4,90555555555556;24,633;0,77
2013;12;26;7;5,95555555555555;29,5596;0,72
2013;12;26;8;7,03888888888889;30,5417;0,67
2013;12;26;9;7,61666666666667;36,6114;0,69
2013;12;26;10;8,82777777777778;33,8744;0,67
2013;12;26;11;11,95;35,6132;0,54
2013;12;26;12;12,0444444444444;30,7349;0,58
2013;12;26;13;11,0777777777778;34,0998;0,58
2013;12;26;14;11,0444444444444;36,708;0,57
2013;12;26;15;11,0444444444444;30,8315;0,57
2013;12;26;16;11;31,395;0,57
2013;12;26;17;11,0666666666667;32,3127;0,57
2013;12;26;18;11,0666666666667;35,1946;0,57
2013;12;26;19;10,9111111111111;32,7957;0,58
2013;12;26;20;11,0222222222222;39,5416;0,55
2013;12;26;21;10,4444444444444;33,649;0,6
2013;12;26;22;9,85555555555556;32,5381;0,63
2013;12;26;23;9,4;27,7725;0,64
2013;12;27;0;8,87222222222222;23,023;0,66
2013;12;27;1;8,83333333333333;25,4219;0,71
2013;12;27;2;9,30555555555556;27,1124;0,67
2013;12;27;3;8,31111111111111;24,3593;0,71
2013;12;27;4;8,32777777777778;19,1268;0,75
2013;12;27;5;7,73333333333333;15,0374;0,76
2013;12;27;6;7,2;10,3362;0,79
2013;12;27;7;6,33333333333333;4,8944;0,8
2013;12;27;8;7,15;9,5151;0,79
2013;12;27;9;7,71111111111111;9,2575;0,77
2013;12;27;10;8,83888888888889;6,762;0,73
2013;12;27;11;10,9444444444444;4,8139;0,67
2013;12;27;12;12,5666666666667;9,016;0,6
2013;12;27;13;12,8666666666667;10,5455;0,59
2013;12;27;14;12,7333333333333;8,9838;0,59
2013;12;27;15;12,0833333333333;9,4507;0,62
2013;12;27;16;9,08888888888889;1,61;0,71
2013;12;27;17;7,17222222222222;6,44;0,74
2013;12;27;18;5,02222222222222;6,44;0,87
2013;12;27;19;5,5;0,9821;0,86
2013;12;27;20;3,88888888888889;1,4007;0,89
2013;12;27;21;3,79444444444444;6,1502;0,89
2013;12;27;22;4,45555555555556;3,2683;0,9
2013;12;27;23;4,81666666666667;10,2396;0,93
2013;12;28;0;5,81111111111111;10,2879;0,89
2013;12;28;1;6,34444444444444;5,6994;0,87
2013;12;28;2;5,39444444444444;3,2683;0,87
2013;12;28;3;5,32777777777778;6,3756;0,9
2013;12;28;4;4,44444444444444;3,2039;0,92
2013;12;28;5;3,66111111111111;12,5741;0,92
2013;12;28;6;4,73333333333334;12,7995;0,87
2013;12;28;7;4,57777777777778;12,4936;0,94
2013;12;28;8;3,66666666666667;10,7065;0,92
2013;12;28;9;5,82222222222222;12,3809;0,87
2013;12;28;10;7,56666666666667;9,6761;0,85
2013;12;28;11;10,7055555555556;20,4792;0,72
2013;12;28;12;11,9333333333333;21,5418;0,67
2013;12;28;13;12,5388888888889;18,7082;0,65
2013;12;28;14;12,5111111111111;21,5418;0,6
2013;12;28;15;11,9555555555556;16,6313;0,62
2013;12;28;16;10,0333333333333;10,0142;0,71
2013;12;28;17;7,62222222222222;9,7405;0,77
2013;12;28;18;7,02777777777778;12,5258;0,8
2013;12;28;19;5,93888888888889;12,1877;0,88
2013;12;28;20;5,91111111111111;15,8746;0,86
2013;12;28;21;5,77222222222222;16,6474;0,87
2013;12;28;22;5,3;13,4113;0,84
2013;12;28;23;4,71111111111111;13,7977;0,83
2013;12;29;0;4,2;13,8782;0,83
2013;12;29;1;4;11,0124;0,82
2013;12;29;2;3,11111111111111;6,44;0,83
2013;12;29;3;3,03888888888889;11,0446;0,83
2013;12;29;4;3,33888888888889;14,1519;0,84
2013;12;29;5;1,99444444444445;9,1126;0,86
2013;12;29;6;2,02222222222222;9,1126;0,86
2013;12;29;7;1,09444444444444;7,9695;0,86
2013;12;29;8;1,95;10,8997;0,86
2013;12;29;9;3,59444444444444;4,7334;0,89
2013;12;29;10;6,4;10,143;0,76
2013;12;29;11;8,53888888888889;9,1609;0,78
2013;12;29;12;9,64444444444444;4,7978;0,78
2013;12;29;13;10,6222222222222;7,7441;0,72
2013;12;29;14;11,9055555555556;0,7406;0,67
2013;12;29;15;10,7888888888889;8,1949;0,63
2013;12;29;16;7,86666666666666;8,7262;0,76
2013;12;29;17;5,88333333333334;10,7548;0,8
2013;12;29;18;5,78888888888889;4,83;0,8
2013;12;29;19;3,94444444444445;7,1967;0,89
2013;12;29;20;2,66111111111111;3,0429;0,9
2013;12;29;21;1,13333333333333;10,5777;0,92
2013;12;29;22;2,91666666666667;6,1985;0,92
2013;12;29;23;1,85;11,1412;0,89
2013;12;3;0;0,972222222222222;10,9158;0,7
2013;12;3;1;-0,0611111111111108;10,0464;0,73
2013;12;3;2;-1,13888888888889;6,3756;0,76
2013;12;3;3;-1,13888888888889;6,4239;0,73
2013;12;3;4;-2,58333333333333;6,2468;0,79
2013;12;3;5;-3,80555555555556;11,0124;0,84
2013;12;3;6;-3,73333333333333;12,558;0,83
2013;12;3;7;-3,76666666666667;3,6064;0,84
2013;12;3;8;-2,33333333333333;4,7012;0,82
2013;12;3;9;0;8,0822;0,75
2013;12;3;10;2,11111111111111;10,0786;0,64
2013;12;3;11;2,84444444444444;10,7709;0,6
2013;12;3;12;3,95555555555555;9,2414;0,56
2013;12;3;13;4,02777777777778;5,3774;0,59
2013;12;3;14;3,97777777777778;4,8622;0,56
2013;12;3;15;2,86666666666666;7,728;0,66
2013;12;3;16;2,03888888888889;3,2683;0,7
2013;12;3;17;-1,11666666666667;12,3004;0,9
2013;12;3;18;-2,24444444444444;9,66;0,94
2013;12;3;19;-2,18888888888889;4,8461;0,95
2013;12;3;20;-1,76666666666667;3,22;0,91
2013;12;3;21;-1,81666666666667;6,44;0,95
2013;12;3;22;-2,31666666666667;3,22;0,96
2013;12;3;23;-2,40555555555555;3,22;0,95
2013;12;30;0;2,35555555555556;6,7137;0,92
2013;12;30;1;2,53888888888889;6,9713;0,93
2013;12;30;2;1,36111111111111;3,6547;0,95
2013;12;30;3;1,42777777777778;9,7727;0,99
2013;12;30;4;1,59444444444444;6,3595;0,96
2013;12;30;5;1,38333333333333;7,9856;0,99
2013;12;30;6;2,91111111111111;10,8353;0,95
2013;12;30;7;2,92222222222222;10,1913;0,9
2013;12;30;8;2,93333333333333;9,4024;0,95
2013;12;30;9;4,00555555555556;9,2897;0,89
2013;12;30;10;4,98333333333333;11,0124;0,88
2013;12;30;11;6,20555555555556;15,5043;0,79
2013;12;30;12;7,31666666666667;15,6009;0,73
2013;12;30;13;7,67777777777778;15,617;0,72
2013;12;30;14;7,85;14,1197;0,68
2013;12;30;15;7,82777777777778;12,6546;0,71
2013;12;30;16;6,27222222222222;7,0357;0,77
2013;12;30;17;4,07222222222222;7,7924;0,82
2013;12;30;18;4,02777777777778;9,4346;0,82
2013;12;30;19;3,23333333333333;7,7119;0,89
2013;12;30;20;2,96666666666667;7,7119;0,88
2013;12;30;21;2,87222222222222;10,6421;0,85
2013;12;30;22;1,7;6,4078;0,91
2013;12;30;23;0,78888888888889;5,7316;0,91
2013;12;31;0;1,25555555555555;2,3989;0,91
2013;12;31;1;2,13888888888889;3,2683;0,93
2013;12;31;2;2,10555555555556;3,4293;0,96
2013;12;31;3;2,08333333333333;8,9355;0,99
2013;12;31;4;2,25555555555556;6,2307;0,99
2013;12;31;5;2,59444444444445;9,2253;0,96
2013;12;31;6;2,59444444444445;11,27;0,99
2013;12;31;7;2,58888888888889;11,0929;0,99
2013;12;31;8;2,66666666666667;13,9104;0,96
2013;12;31;9;2,71111111111111;13,9426;0,96
2013;12;31;10;3,79444444444444;13,1698;0,89
2013;12;31;11;5,87777777777778;12,2843;0,78
2013;12;31;12;6,92222222222222;15,134;0,68
2013;12;31;13;6,91111111111111;18,8853;0,68
2013;12;31;14;6,99444444444445;21,8477;0,67
2013;12;31;15;5,99444444444444;13,9426;0,67
2013;12;31;16;4,06111111111111;10,4489;0,77
2013;12;31;17;2,8;9,1931;0,77
2013;12;31;18;2,26666666666667;9,2414;0,8
2013;12;31;19;2,61111111111111;8,6457;0,84
2013;12;31;20;2,15;9,4185;0,86
2013;12;31;21;2,15;10,8997;0,86
2013;12;31;22;0,705555555555557;10,9641;0,9
2013;12;31;23;0,0611111111111108;6,1502;0,92
2013;12;4;0;-2,98888888888889;3,22;0,96
2013;12;4;1;-3,61111111111111;3,0107;0,96
2013;12;4;2;-3,56666666666667;3,1878;0,92
2013;12;4;3;-4,07777777777778;3,0268;0,96
2013;12;4;4;-4,7;3,6064;0,93
2013;12;4;5;-6,13333333333333;3,1878;0,92
2013;12;4;6;-6,13333333333333;0,1449;0,92
2013;12;4;7;-6,03888888888889;1,8998;0,93
2013;12;4;8;-4,08888888888889;3,1556;0,92
2013;12;4;9;-2,40555555555555;4,7495;0,96
2013;12;4;10;-1,28888888888889;1,1592;0,93
2013;12;4;11;-0,188888888888889;7,4704;0,92
2013;12;4;12;1,87777777777778;9,3702;0,86
2013;12;4;13;2,53888888888889;4,7334;0,76
2013;12;4;14;3,47222222222222;4,6046;0,67
2013;12;4;15;2,42777777777778;4,669;0,72
2013;12;4;16;1,00555555555556;4,7817;0,77
2013;12;4;17;-0,211111111111111;4,7334;0,83
2013;12;4;18;-1,22777777777778;3,22;0,88
2013;12;4;19;-2,16111111111111;9,2253;0,89
2013;12;4;20;-2,26666666666667;3,1878;0,89
2013;12;4;21;-3,31111111111111;6,2951;0,92
2013;12;4;22;-2,85555555555556;8,1466;0,93
2013;12;4;23;-3,81666666666667;6,1502;0,92
2013;12;5;0;-4,32777777777778;6,3756;0,96
2013;12;5;1;-4,2;6,44;0,93
2013;12;5;2;-3,88888888888889;6,118;0,96
2013;12;5;3;-4,48888888888889;6,2468;0,96
2013;12;5;4;-4,3;4,186;0,93
2013;12;5;5;-4,37222222222222;6,1824;0,92
2013;12;5;6;-4,88333333333333;4,5885;0,93
2013;12;5;7;-5,61111111111111;7,5992;0,93
2013;12;5;8;-2,82222222222222;4,83;0,92
2013;12;5;9;-2,15;4,6207;0,96
2013;12;5;10;-0,116666666666667;8,1466;0,93
2013;12;5;11;2,36666666666667;8,2754;0,85
2013;12;5;12;4,02777777777778;10,7065;0,81
2013;12;5;13;4,91111111111111;9,6117;0,76
2013;12;5;14;5,09444444444444;7,3094;0,75
2013;12;5;15;3,03333333333333;11,7691;0,87
2013;12;5;16;1,47222222222222;12,397;0,85
2013;12;5;17;0,138888888888889;12,2038;0,91
2013;12;5;18;0,00555555555555445;13,6528;0,91
2013;12;5;19;-1,78888888888889;9,2736;0,96
2013;12;5;20;-2,15;12,0267;0,96
2013;12;5;21;-2,19444444444444;13,7977;0,96
2013;12;5;22;-1,11666666666667;14,8603;0,93
2013;12;5;23;-2,17222222222222;20,1733;0,96
2013;12;6;0;-2,15;17,1143;0,99
2013;12;6;1;-1,51666666666667;19,7064;0,96
2013;12;6;2;-1,11111111111111;19,5615;0,96
2013;12;6;3;-0,533333333333334;10,6099;0,92
2013;12;6;4;-0,522222222222223;7,3416;0,93
2013;12;6;5;-1,06111111111111;7,6797;0,92
2013;12;6;6;-1,06111111111111;8,1949;0,92
2013;12;6;7;-0,905555555555555;4,7495;0,92
2013;12;6;8;0,0500000000000019;7,6958;0,92
2013;12;6;9;1,3;9,3058;0,84
2013;12;6;10;1,3;7,8407;0,91
2013;12;6;11;2,43333333333333;8,6779;0,83
2013;12;6;12;4,05555555555555;15,5043;0,63
2013;12;6;13;4,92222222222222;19,2073;0,58
2013;12;6;14;5,02222222222222;20,6885;0,57
2013;12;6;15;3,98333333333333;9,6278;0,61
2013;12;6;16;4,51666666666667;23,1357;0,51
2013;12;6;17;2,27222222222222;20,0606;0,69
2013;12;6;18;1,23333333333333;20,2055;0,74
2013;12;6;19;0,150000000000002;22,3468;0,86
2013;12;6;20;0,0944444444444454;23,2806;0,84
2013;12;6;21;0,605555555555557;20,1411;0,81
2013;12;6;22;0,966666666666668;19,4488;0,72
2013;12;6;23;0,0500000000000019;20,2377;0,81
2013;12;7;0;0,605555555555557;20,5436;0,72
2013;12;7;1;0,0944444444444454;17,1948;0,74
2013;12;7;2;0,627777777777779;20,3665;0,66
2013;12;7;3;1,11666666666667;24,8584;0,61
2013;12;7;4;0,655555555555555;21,3003;0,67
2013;12;7;5;0,116666666666667;25,9693;0,63
2013;12;7;6;0,0666666666666653;27,3378;0,84
2013;12;7;7;-0,794444444444444;24,6813;0,89
2013;12;7;8;0,0500000000000019;31,3145;0,81
2013;12;7;9;2,15555555555556;32,9084;0,64
2013;12;7;10;2,31111111111111;32,683;0,64
2013;12;7;11;2,87222222222222;41,5541;0,52
2013;12;7;12;3,91111111111111;41,6507;0,48
2013;12;7;13;3,92777777777778;36,6114;0,44
2013;12;7;14;3,98333333333333;50,1354;0,43
2013;12;7;15;2,89444444444444;36,1928;0,48
2013;12;7;16;2,81111111111111;31,0086;0,46
2013;12;7;17;2,77777777777778;25,2609;0,46
2013;12;7;18;1,20555555555556;14,5061;0,54
2013;12;7;19;1,14444444444445;20,2538;0,6
2013;12;7;20;1,11111111111111;15,4399;0,64
2013;12;7;21;1,06111111111111;13,8782;0,66
2013;12;7;22;1,1;10,9319;0,71
2013;12;7;23;2,2;14,1519;0,67
2013;12;8;0;1,64444444444444;14,0231;0,67
2013;12;8;1;1,01111111111111;11,6564;0,73
2013;12;8;2;3,73333333333333;25,921;0,65
2013;12;8;3;3,25;24,4076;0,7
2013;12;8;4;2,25;22,6527;0,79
2013;12;8;5;2,13888888888889;13,8138;0,79
2013;12;8;6;2,64444444444444;16,8245;0,68
2013;12;8;7;1,11111111111111;14,1197;0,76
2013;12;8;8;1,09444444444444;10,7387;0,75
2013;12;8;9;2,18333333333333;14,5383;0,7
2013;12;8;10;2,75;13,8782;0,71
2013;12;8;11;5;17,3236;0,7
2013;12;8;12;6,03888888888889;21,6384;0,7
2013;12;8;13;6,93333333333333;16,5186;0,66
2013;12;8;14;7,17222222222222;21,6223;0,65
2013;12;8;15;6,08333333333333;15,5848;0,7
2013;12;8;16;4,94444444444444;10,9802;0,71
2013;12;8;17;2,82777777777778;8,1949;0,82
2013;12;8;18;2,73888888888889;9,0804;0,82
2013;12;8;19;2,47777777777778;7,1484;0,84
2013;12;8;20;2,06666666666667;7,9534;0,85
2013;12;8;21;0,516666666666666;10,7548;0,89
2013;12;8;22;-0,288888888888889;10,3684;0,88
2013;12;8;23;0,0555555555555563;10,8353;0,88
2013;12;9;0;0,611111111111112;6,44;0,88
2013;12;9;1;1,21666666666667;10,4006;0,83
2013;12;9;2;0,611111111111112;6,3595;0,88
2013;12;9;3;0,699999999999999;6,5849;0,88
2013;12;9;4;1,19444444444444;10,7387;0,85
2013;12;9;5;1,09444444444444;9,5312;0,85
2013;12;9;6;2,22777777777778;11,0607;0,79
2013;12;9;7;1,18888888888889;12,4131;0,85
2013;12;9;8;2,18333333333333;11,0446;0,79
2013;12;9;9;2,78888888888889;17,8066;0,82
2013;12;9;10;4,83333333333333;15,3916;0,77
2013;12;9;11;7,73333333333333;22,1053;0,58
2013;12;9;12;7,77777777777778;23,506;0,53
2013;12;9;13;8,63333333333333;21,2842;0,52
2013;12;9;14;8,84444444444444;28,5775;0,55
2013;12;9;15;8,81666666666667;24,6169;0,55
2013;12;9;16;8,55555555555556;30,6866;0,61
2013;12;9;17;7,77777777777778;33,4397;0,63
2013;12;9;18;7,75555555555556;31,9746;0,68
2013;12;9;19;7,69444444444444;34,4218;0,71
2013;12;9;20;7,77777777777778;36,064;0,71
2013;12;9;21;7,77777777777778;31,7492;0,71
2013;12;9;22;7,7;31,8458;0,72
2013;12;9;23;7,77777777777778;31,3467;0,71
2013;2;1;0;3,5;13,3469;0,84
2013;2;1;1;2,72777777777778;7,1806;0,87
2013;2;1;2;2,82777777777778;6,2468;0,85
2013;2;1;3;2,76666666666666;6,2951;0,85
2013;2;1;4;1,66666666666667;6,8747;0,9
2013;2;1;5;7,24444444444444;20,8012;0,64
2013;2;1;6;5,11666666666667;17,5812;0,75
2013;2;1;7;5,13888888888889;18,354;0,69
2013;2;1;8;6,06666666666667;15,5204;0,69
2013;2;1;9;7,75;14,4739;0,68
2013;2;1;10;8,85555555555555;14,3451;0,63
2013;2;1;11;10,0055555555556;32,0229;0,57
2013;2;1;12;10,05;21,252;0,53
2013;2;1;13;10,8722222222222;20,6885;0,47
2013;2;1;14;11,0444444444444;15,9229;0,46
2013;2;1;15;8,93888888888889;15,8907;0,65
2013;2;1;16;7,52222222222222;8,1949;0,77
2013;2;1;17;6,25;10,8997;0,84
2013;2;1;18;5,1;11,1573;0,81
2013;2;1;19;5,21666666666667;10,6582;0,82
2013;2;1;20;5,1;14,329;0,82
2013;2;1;21;5,63333333333333;14,3129;0,78
2013;2;1;22;5,65;16,8245;0,72
2013;2;1;23;5,65;17,2431;0,72
2013;2;10;0;-1,13333333333333;6,4883;0,96
2013;2;10;1;-1,17777777777778;13,6045;0,99
2013;2;10;2;-1,18333333333333;10,8031;0,96
2013;2;10;3;-1,18333333333333;6,4078;1
2013;2;10;4;-1,22222222222222;10,5777;0,99
2013;2;10;5;-1,18333333333333;11,1895;1
2013;2;10;6;-1,18333333333333;3,7352;1
2013;2;10;7;-1,22222222222222;7,1645;1
2013;2;10;8;-1,18333333333333;7,6153;1
2013;2;10;9;-1,16111111111111;7,6958;1
2013;2;10;10;-0,2;8,7584;0,99
2013;2;10;11;0,899999999999999;9,0804;0,92
2013;2;10;12;-0,0944444444444454;8,8711;1
2013;2;10;13;0,872222222222222;15,8585;0,85
2013;2;10;14;-0,0722222222222217;14,6832;0,86
2013;2;10;15;-0,0499999999999999;19,9318;0,82
2013;2;10;16;-0,0611111111111108;12,075;0,86
2013;2;10;17;-2,10555555555556;10,7065;0,88
2013;2;10;18;-1,11111111111111;12,7834;0,92
2013;2;10;19;-1,08888888888889;8,4203;0,92
2013;2;10;20;-2,22222222222222;9,3702;0,96
2013;2;10;21;-3,31111111111111;10,6099;0,96
2013;2;10;22;-3,58333333333333;5,796;0,99
2013;2;10;23;-2,8;6,3112;0,96
2013;2;11;0;-3,35555555555556;6,44;0,96
2013;2;11;1;-3,86666666666667;10,2235;0,96
2013;2;11;2;-6,38888888888889;13,6528;0,96
2013;2;11;3;-6,01111111111111;11,0285;0,92
2013;2;11;4;-4,82777777777778;10,3684;0,99
2013;2;11;5;-4,15555555555556;11,9623;1
2013;2;11;6;-6,23888888888889;7,7763;0,93
2013;2;11;7;-6,08888888888889;4,6529;0,99
2013;2;11;8;-5,05;5,1198;1
2013;2;11;9;-5,05;3,3488;0,92
2013;2;11;10;-2,87777777777778;3,1395;0,98
2013;2;11;11;-1,28888888888889;9,499;0,82
2013;2;11;12;-0,227777777777778;12,5902;0,76
2013;2;11;13;-0,26111111111111;12,0267;0,76
2013;2;11;14;-1,14444444444444;15,617;0,82
2013;2;11;15;-1,11666666666667;15,6331;0,81
2013;2;11;16;-2,16666666666667;16,3576;0,87
2013;2;11;17;-2,82777777777778;11,1895;0,85
2013;2;11;18;-2,85;11,2378;0,92
2013;2;11;19;-3,00555555555556;12,4775;0,92
2013;2;11;20;-2,94444444444444;12,7351;0,86
2013;2;11;21;-2,99444444444444;11,0768;0,86
2013;2;11;22;-3,1;11,1251;0,87
2013;2;11;23;-3,47777777777778;14,1519;0,86
2013;2;12;0;-2,92777777777778;17,5651;0,86
2013;2;12;1;-2,40555555555555;14,651;0,86
2013;2;12;2;-1,71666666666667;14,3129;0,82
2013;2;12;3;-0,672222222222223;17,4363;0,76
2013;2;12;4;-0,816666666666666;19,6903;0,75
2013;2;12;5;-0,138888888888889;23,4416;0,71
2013;2;12;6;-0,0722222222222217;21,7833;0,76
2013;2;12;7;0,799999999999999;23,667;0,72
2013;2;12;8;1,01111111111111;25,2126;0,75
2013;2;12;9;2,12222222222222;26,7582;0,72
2013;2;12;10;2,23333333333334;26,3557;0,73
2013;2;12;11;2,7;32,8923;0,7
2013;2;12;12;2,75;26,9514;0,76
2013;2;12;13;3,76111111111111;26,9353;0,7
2013;2;12;14;3,79444444444444;24,4559;0,71
2013;2;12;15;3,79444444444444;26,082;0,71
2013;2;12;16;3,92222222222222;21,896;0,75
2013;2;12;17;3,75;24,2949;0,77
